0,17.3566
43.0664,23.5229
86.1328,26.0133
129.199,22.4349
172.266,40.5439
215.332,47.0473
258.398,42.6775
301.465,26.5509
344.531,6.15927
387.598,39.1948
430.664,46.9969
473.73,43.8606
516.797,32.3105
559.863,30.9732
602.93,24.3627
645.996,21.4148
689.062,26.574
732.129,27.9803
775.195,26.9193
818.262,14.8937
861.328,28.4461
904.395,30.4798
947.461,25.9935
990.527,26.8657
1033.59,25.2584
1076.66,21.3757
1119.73,16.1329
1162.79,26.3387
1205.86,18.4567
1248.93,25.0714
1291.99,27.3993
1335.06,24.0218
1378.12,22.919
1421.19,22.1914
1464.26,22.3045
1507.32,30.2193
1550.39,43.5093
1593.46,47.4472
1636.52,40.5373
1679.59,14.8294
1722.66,21.6595
1765.72,21.0229
1808.79,21.9627
1851.86,6.42962
1894.92,29.6144
1937.99,30.8257
1981.05,25.6908
2024.12,25.0844
2067.19,31.0456
2110.25,27.1984
2153.32,19.517
2196.39,22.6969
2239.45,16.1321
2282.52,10.1337
2325.59,17.4557
2368.65,18.225
2411.72,14.1916
2454.79,11.8039
2497.85,23.2125
2540.92,26.3216
2583.98,24.7264
2627.05,26.7847
2670.12,25.2116
2713.18,15.7326
2756.25,26.4744
2799.32,24.4806
2842.38,17.8625
2885.45,24.5529
2928.52,19.7427
2971.58,28.8771
3014.65,29.901
3057.71,26.7351
3100.78,25.0203
3143.85,24.8708
3186.91,20.4614
3229.98,17.755
3273.05,23.3671
3316.11,28.1185
3359.18,29.2888
3402.25,20.0199
3445.31,14.0977
3488.38,19.5194
3531.45,20.388
3574.51,21.4885
3617.58,18.0527
3660.64,16.4627
3703.71,14.9233
3746.78,18.4531
3789.84,20.2568
3832.91,10.8121
3875.98,19.0083
3919.04,15.8558
3962.11,21.8899
4005.18,12.2844
4048.24,17.4919
4091.31,19.8479
4134.38,19.2046
4177.44,18.4761
4220.51,24.4238
4263.57,23.5761
4306.64,22.1454
4349.71,24.4975
4392.77,26.0987
4435.84,31.3016
4478.91,32.0792
4521.97,29.668
4565.04,24.6177
4608.11,12.2231
4651.17,16.6606
4694.24,22.6087
4737.3,5.04069
4780.37,23.2897
4823.44,8.47074
4866.5,20.6319
4909.57,13.9195
4952.64,23.5372
4995.7,26.7498
5038.77,16.9797
5081.84,15.6931
5124.9,-0.241732
5167.97,13.2886
5211.04,19.7397
5254.1,27.7808
5297.17,25.3678
5340.23,23.4742
5383.3,23.0817
5426.37,27.6628
5469.43,23.8995
5512.5,17.393
5555.57,7.5544
5598.63,12.9506
5641.7,21.0397
5684.77,18.8534
5727.83,13.5341
5770.9,17.5019
5813.96,23.1095
5857.03,25.2073
5900.1,24.5746
5943.16,19.7248
5986.23,27.2679
6029.3,26.3802
6072.36,23.1288
6115.43,23.8528
6158.5,21.8078
6201.56,24.3287
6244.63,18.9805
6287.7,21.7392
6330.76,21.0977
6373.83,27.799
6416.89,26.4757
6459.96,15.1387
6503.03,15.6149
6546.09,12.3575
6589.16,21.296
6632.23,19.4236
6675.29,21.768
6718.36,28.3173
6761.43,29.303
6804.49,26.7233
6847.56,24.0034
6890.62,26.2707
6933.69,27.1283
6976.76,25.1126
7019.82,21.2366
7062.89,22.6505
7105.96,20.3074
7149.02,12.2213
7192.09,20.6303
7235.16,27.5756
7278.22,9.65012
7321.29,27.8564
7364.36,29.8225
7407.42,25.4002
7450.49,22.944
7493.55,17.2482
7536.62,24.2573
7579.69,29.6094
7622.75,27.4587
7665.82,27.7695
7708.89,33.4932
7751.95,30.7501
7795.02,19.4386
7838.09,17.5036
7881.15,17.6966
7924.22,26.0877
7967.29,25.3829
8010.35,25.3593
8053.42,19.0396
8096.48,13.8878
8139.55,20.76
8182.62,28.0969
8225.68,23.6978
8268.75,24.335
8311.82,26.3178
8354.88,23.9135
8397.95,25.6507
8441.02,21.7565
8484.08,19.3397
8527.15,24.8402
8570.21,13.2686
8613.28,12.8733
8656.35,10.4749
8699.41,16.7797
8742.48,20.929
8785.55,25.3936
8828.61,24.7407
8871.68,17.4151
8914.75,14.675
8957.81,15.3163
9000.88,16.1795
9043.95,18.1778
9087.01,13.3002
9130.08,24.4696
9173.14,27.1963
9216.21,27.5758
9259.28,25.523
9302.34,16.3758
9345.41,21.5248
9388.48,26.1652
9431.54,23.5742
9474.61,17.9632
9517.68,4.19857
9560.74,11.9636
9603.81,21.7157
9646.88,23.6739
9689.94,27.6008
9733.01,26.5444
9776.07,20.8494
9819.14,22.7757
9862.21,22.7899
9905.27,17.8261
9948.34,20.4806
9991.41,11.4839
10034.5,23.7288
10077.5,29.8354
10120.6,31.0119
10163.7,28.0024
10206.7,26.8597
10249.8,28.0817
10292.9,18.2446
10335.9,24.1908
10379,25.0713
10422.1,8.11794
10465.1,21.7396
10508.2,24.216
10551.3,20.0303
10594.3,10.3253
10637.4,8.56371
10680.5,21.6107
10723.5,29.6372
10766.6,29.3986
10809.7,25.266
10852.7,22.7386
10895.8,25.876
10938.9,28.8265
10981.9,27.0331
11025,19.1135
